,Customer_ID,snapshot_date,fe_1,fe_2,fe_3,fe_4,fe_5,fe_6,fe_7,fe_8,fe_9,fe_10,fe_11,fe_12,fe_13,fe_14,fe_15,fe_16,fe_17,fe_18,fe_19,fe_20,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,Age,Occupation
2889,CUS_0xc4e7,2023-10-01,204,-192,154,66,83,103,-31,-4,98,337,100,126,104,115,244,177,-27,223,87,67,53860.98,4260.415,4,7,15.0,0.0,Unknown,17,8,10.82,6.0,Standard,1356.1,39.82131,16,Yes,20083.0,326.6683,Low_spent_Small_value_payments,389.3732,44,Mechanic
2890,CUS_0xc51c,2023-10-01,110,231,-12,7,98,173,206,-30,77,222,165,161,22,-5,229,219,150,95,129,-68,62475.66,5214.305,6,8,30.0,2.0,"Home Equity Loan, and Not Specified",29,21,3.12,7.0,Bad,2496.64,32.030598,18,NM,68.050026,703.35815,Low_spent_Small_value_payments,40.022305,45,Engineer
2891,CUS_0xc54a,2023-10-01,142,92,-22,198,-137,4,130,54,128,182,166,209,56,96,195,274,32,-64,227,-73,10340.695,694.7246,3,4,8.0,7.0,"Debt Consolidation Loan, Payday Loan, Payday Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",11,16,17.78,4.0,Unknown,812.34,33.78735,14,NM,57.402515,28.234636,High_spent_Small_value_payments,243.83531,21,Scientist
2892,CUS_0xc56c,2023-10-01,141,147,103,191,214,55,-41,58,106,-126,-57,88,-143,174,40,140,161,27,177,-130,59703.03,5080.2524,6,6,13.0,7.0,"Not Specified, Home Equity Loan, Auto Loan, Student Loan, Mortgage Loan, Home Equity Loan, and Not Specified",20,20,18.05,5.0,Standard,1795.28,37.08686,12,Yes,295.16766,341.87604,Low_spent_Medium_value_payments,150.98155,42,Doctor
2893,CUS_0xc600,2023-10-01,219,183,115,194,177,224,20,-42,231,-40,74,-1,208,152,58,148,2,59,159,73,16192.1,1284.3417,9,9,30.0,9.0,"Mortgage Loan, Not Specified, Personal Loan, Mortgage Loan, Auto Loan, Not Specified, Not Specified, Payday Loan, and Auto Loan",55,18,5.63,12.0,Bad,1860.55,23.332548,8,Yes,64.65801,49.316723,Low_spent_Small_value_payments,304.45944,36,Media_Manager
2894,CUS_0xc636,2023-10-01,114,17,92,283,121,138,174,124,134,225,206,149,241,-112,171,85,189,168,149,258,33199.13,2703.5942,1,4,3.0,2.0,"Personal Loan, and Student Loan",14,10,4.88,0.0,Good,1255.12,31.178024,22,No,35.397755,67.99752,High_spent_Large_value_payments,406.96414,44,Scientist
2895,CUS_0xc653,2023-10-01,142,136,314,136,138,238,-102,33,117,-10,208,-31,95,172,72,248,186,136,-6,67,21380.064,2005.6721,2,2,5.0,3.0,"Mortgage Loan, Not Specified, and Debt Consolidation Loan",0,1,1.79,2.0,Unknown,764.08,31.02205,24,No,30.570848,74.13857,Low_spent_Medium_value_payments,375.8578,41,Architect
2896,CUS_0xc6c3,2023-10-01,146,44,141,174,59,330,72,27,309,144,46,186,-20,135,175,16,69,128,152,221,43729.32,3394.11,1048,5,32.0,9.0,"Credit-Builder Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, Home Equity Loan, and Payday Loan",47,17,1.86,9.0,Unknown,1655.37,27.513533,5,NM,233.68573,47.980587,High_spent_Medium_value_payments,307.7447,22,Others
2897,CUS_0xc6cc,2023-10-01,77,60,254,148,254,156,181,157,-136,-24,151,47,22,44,50,138,49,134,143,145,16599.58,1424.2983,7,10,16.0,3.0,"Payday Loan, Debt Consolidation Loan, and Not Specified",41,8,13.43,11.0,Standard,2514.88,27.55783,18,Yes,39.207855,70.73102,Low_spent_Medium_value_payments,312.49097,18,Engineer
2898,CUS_0xc71f,2023-10-01,98,69,260,-56,95,206,116,128,41,197,-29,79,137,67,47,108,282,159,31,333,19768016.0,5359.8115,4,8,7.0,1.0,Personal Loan,29,14,17.67,9.0,Unknown,1167.37,38.917595,6,Yes,50.170578,108.058334,High_spent_Medium_value_payments,627.75226,27,Journalist
2899,CUS_0xd46,2023-10-01,-52,46,72,-33,106,115,101,-100,-147,399,43,215,38,-2,-149,100,117,16,66,118,34693.86,2718.155,1,5,3.0,1.0,Credit-Builder Loan,8,4,10.99,7.0,Good,1400.6,32.826324,28,No,16.783525,344.06036,Low_spent_Small_value_payments,200.97162,26,Entrepreneur
2900,CUS_0xdc8,2023-10-01,57,128,54,69,9,9,90,109,-91,157,174,164,179,-43,105,134,68,-24,22,-151,28169.69,2171.474,7,3,15.0,0.0,Unknown,14,15,10.95,8.0,Standard,330.54,28.692791,29,No,0.0,55.70538,High_spent_Large_value_payments,401.44205,51,Doctor
2901,CUS_0xe7e,2023-10-01,122,0,172,129,178,-77,258,95,118,230,64,3,108,208,5,3,5,39,46,74,7377.215,424.7679,8,10,18.0,7.0,"Personal Loan, Mortgage Loan, Debt Consolidation Loan, Personal Loan, Auto Loan, Mortgage Loan, and Student Loan",48,22,3.86,12.0,Bad,1418.65,38.943428,6,Yes,26.565355,20.103182,Low_spent_Medium_value_payments,275.80826,23,Writer
2902,CUS_0xedb,2023-10-01,228,74,132,-35,200,96,122,127,181,192,118,121,-34,-42,122,52,-43,-48,331,237,46469.28,4038.44,9,5,24.0,2.0,"Auto Loan, and Personal Loan",34,9,14.07,12.0,Standard,2660.96,28.766006,8,Yes,59.311123,265.31387,Low_spent_Small_value_payments,307.38687,37,Architect
2903,CUS_0xfea,2023-10-01,187,-86,14,37,159,149,52,245,264,214,154,267,230,75,205,203,104,42,34,187,44264.41,3755.701,3,3,6.0,2.0,"Student Loan, and Student Loan",11,2,9.66,3.0,Good,1312.23,33.348736,18,No,40.482426,479.68298,Low_spent_Small_value_payments,145.4047,33,Manager
2904,CUS_0x102d,2024-01-01,271,66,2,226,30,86,86,-5,-22,-16,136,180,-18,162,209,-104,-54,72,104,-47,89064.52,7256.0435,5,3,1.0,1.0,Mortgage Loan,6,5,6.37,3.0,Unknown,648.36,30.574299,30,No,37.57275,296.09412,High_spent_Medium_value_payments,641.93744,31,Entrepreneur
2905,CUS_0x1269,2024-01-01,301,164,163,148,85,-168,249,247,148,144,36,262,218,105,8,43,255,-12,-11,86,42031.09,3762.5908,2,1,8.0,3.0,"Not Specified, Debt Consolidation Loan, and Auto Loan",1,5,14.11,2.0,Good,83.55,24.06559,17,No,66.50618,108.85586,High_spent_Medium_value_payments,450.89703,22,Manager
2906,CUS_0x1290,2024-01-01,-28,87,403,124,239,225,113,114,29,208,58,158,145,22,-31,-85,-6,61,46,-32,10455.875,729.32294,6,5,12.0,3.0,"Personal Loan, Payday Loan, and Credit-Builder Loan",11,19,9.71,0.0,Good,83.16,29.464912,23,No,25.748447,24.490505,Low_spent_Medium_value_payments,302.69333,31,Architect
2907,CUS_0x12d1,2024-01-01,-4,178,117,89,106,250,38,216,169,231,-3,49,192,192,51,340,103,4,171,342,21384.94,1646.0784,4,4,15.0,2.0,"Credit-Builder Loan, and Debt Consolidation Loan",24,15,14.37,9.0,Standard,691.53,24.884464,27,Yes,22.095625,168.2455,Low_spent_Medium_value_payments,254.26671,41,Accountant
2908,CUS_0x12d5,2024-01-01,191,131,216,270,-128,316,22,68,190,34,166,81,-111,123,86,103,143,214,154,173,62320.56,5068.38,9,9,18.0,5.0,"Debt Consolidation Loan, Home Equity Loan, Auto Loan, Home Equity Loan, and Debt Consolidation Loan",23,15,17.24,15.0,Unknown,3589.56,38.33745,1,NM,171.34557,171.51086,High_spent_Small_value_payments,423.98157,28,Scientist
2909,CUS_0x133e,2024-01-01,78,75,174,-24,192,163,254,36,251,258,165,195,16,110,83,-59,198,101,277,-116,16626.25,1096.5209,0,2,5.0,0.0,Unknown,13,7,6.39,0.0,Good,1113.26,25.30622,22,No,0.0,53.386192,Low_spent_Small_value_payments,346.2659,41,Entrepreneur
2910,CUS_0x1383,2024-01-01,-42,-72,87,104,17,223,146,232,126,-7,13,220,71,-119,-6,103,155,197,148,-3,80206.64,6766.8867,5,4,20.0,5.0,"Student Loan, Payday Loan, Not Specified, Payday Loan, and Payday Loan",11,16,7.0,6.0,Standard,1129.87,32.07509,8,Yes,260.41898,522.97705,Low_spent_Medium_value_payments,173.29263,19,Developer
2911,CUS_0x14d0,2024-01-01,-195,126,51,-2,-22,170,138,144,266,31,183,102,143,130,5,136,229,81,131,189,48089.16,3902.43,10,8,18.0,5.0,"Auto Loan, Auto Loan, Auto Loan, Not Specified, and Home Equity Loan",59,19,18.09,9.0,Bad,2654.6,38.36941,7,Yes,192.7402,61.60207,High_spent_Large_value_payments,375.90073,22,Musician
2912,CUS_0x150d,2024-01-01,70,216,-113,34,-18,93,158,127,322,183,107,232,125,360,55,3,-13,67,-29,113,40085.46,3455.455,6,6,18.0,5.0,"Auto Loan, Student Loan, Payday Loan, Payday Loan, and Debt Consolidation Loan",45,12,8.97,12.0,Bad,2343.0,24.661419,18,Yes,142.11263,215.53871,Low_spent_Small_value_payments,277.89417,38,Writer
2913,CUS_0x1550,2024-01-01,-83,96,73,228,151,246,258,355,42,49,225,260,165,17,209,47,173,227,275,154,48996.08,3799.0066,5,7,12.0,4.0,"Personal Loan, Credit-Builder Loan, Payday Loan, and Payday Loan",27,16,13.31,1.0,Standard,285.29,34.083763,18,Yes,135.68369,238.83092,High_spent_Small_value_payments,265.38605,38,Musician
2914,CUS_0x1589,2024-01-01,-81,-48,219,85,76,199,220,106,48,105,93,-55,24,65,-65,-191,279,-10,184,419,71282.14,5807.178,2,4,11.0,1.0,Home Equity Loan,9,4,5.98,5.0,Good,1440.78,36.608654,32,No,37.788868,99.49426,High_spent_Medium_value_payments,693.4347,36,Doctor
2915,CUS_0x1668,2024-01-01,10,172,9,-29,284,124,312,167,102,135,136,109,174,-1,47,146,89,-31,292,130,64980.72,5473.06,4,7,6.0,2.0,"Personal Loan, and Debt Consolidation Loan",7,1,0.78,3.0,Unknown,375.38,40.317966,32,No,88.44823,158.1411,Unknown,570.7167,30,Scientist
2916,CUS_0x1718,2024-01-01,232,15,62,71,147,61,130,-39,-23,82,299,126,106,-26,144,-78,76,121,89,122,29062.92,2318.91,6,3,8.0,1.0,Credit-Builder Loan,27,13,13.94,4.0,Standard,50.19,25.76551,20,Yes,14.516223,150.3391,High_spent_Small_value_payments,327.03568,43,Architect
2917,CUS_0x1758,2024-01-01,230,208,258,148,-4,230,60,224,173,22,168,-13,27,58,179,106,-19,263,-146,192,21787.63,1867.6359,0,3,5.0,3.0,"Auto Loan, Personal Loan, and Not Specified",2,2,4.6,3.0,Good,998.07,27.689037,29,NM,36.90148,206.33539,Low_spent_Small_value_payments,233.5267,22,Lawyer
2918,CUS_0x1764,2024-01-01,229,288,217,164,-27,74,-22,337,139,131,31,135,205,80,133,133,84,110,302,-14,33574.44,2864.87,7,7,16.0,520.0,"Mortgage Loan, Personal Loan, Credit-Builder Loan, and Auto Loan",9,18,10.05,0.0,Standard,79.95,37.3544,24,No,109.681175,194.21428,Low_spent_Medium_value_payments,262.59155,26,Engineer
2919,CUS_0x17e3,2024-01-01,126,87,23,65,-65,219,201,36,80,176,235,189,173,96,101,53,65,133,78,143,16579.3,1239.6083,10,7,27.0,8.0,"Mortgage Loan, Personal Loan, Student Loan, Home Equity Loan, Home Equity Loan, Credit-Builder Loan, Auto Loan, and Student Loan",56,24,1.1,14.0,Bad,1790.35,26.175432,9,Yes,60.486652,61.911602,High_spent_Small_value_payments,261.5626,30,Media_Manager
2920,CUS_0x18cb,2024-01-01,226,-4,106,307,168,44,78,309,205,168,130,235,192,85,269,160,185,256,-118,210,47093.32,3873.4817,3,6,18.0,6.0,"Payday Loan, Debt Consolidation Loan, Debt Consolidation Loan, Mortgage Loan, Payday Loan, and Debt Consolidation Loan",22,7,10.67,10.0,Standard,1036.19,35.97669,8,Yes,281.10223,219.11615,Low_spent_Medium_value_payments,251.78763,41,Media_Manager
2921,CUS_0x1942,2024-01-01,85,87,-66,251,211,202,171,3,124,106,-76,21,-5,139,123,173,-10,85,150,31,83800.56,7269.38,3,3,5.0,2.0,"Not Specified, and Student Loan",7,11,9.41,1967.0,Standard,836.69,33.561375,20,Yes,117.35086,294.66107,Low_spent_Small_value_payments,604.9261,28,Developer
2922,CUS_0x198e,2024-01-01,116,239,133,75,149,34,39,-33,47,78,157,131,143,152,157,51,7,19,128,-41,18140.0,1375.6666,9,5,32.0,6.0,"Student Loan, Auto Loan, Mortgage Loan, Payday Loan, Home Equity Loan, and Credit-Builder Loan",60,24,19.63,12.0,Unknown,4087.94,25.802092,12,Yes,87.66264,82.165306,Low_spent_Small_value_payments,257.7387,23,Teacher
2923,CUS_0x19a7,2024-01-01,17,38,240,160,62,114,191,117,43,137,155,211,1,91,-8,25,144,-49,-5,19,62348.46,4942.705,4,3,16.0,7.0,"Credit-Builder Loan, Student Loan, Not Specified, Not Specified, Home Equity Loan, Mortgage Loan, and Payday Loan",18,21,7.3,10.0,Standard,1940.49,31.395056,8,Yes,350.45584,93.75902,High_spent_Medium_value_payments,300.05563,34,Musician
2924,CUS_0x19b5,2024-01-01,-6,-2,319,323,230,389,-22,161,40,212,-53,117,174,-46,88,-78,283,263,43,235,11855.82,943.985,6,6,17.0,1.0,Not Specified,13,10,7.89,5.0,Standard,735.37,33.252434,17,Yes,5.7114167,80.05423,Low_spent_Small_value_payments,298.63284,52,Mechanic
2925,CUS_0x1b09,2024-01-01,-22,69,4,-14,31,235,-4,-98,215,13,134,153,186,-8,33,282,113,159,255,-68,96522.0,8334.5,4,4,3.0,4.0,"Personal Loan, Personal Loan, Not Specified, and Mortgage Loan",0,3,3.7,1.0,Good,1022.38,34.41649,23,No,247.94987,184.38968,High_spent_Large_value_payments,641.1105,40,Entrepreneur
2926,CUS_0x1bff,2024-01-01,154,66,131,-110,134,193,5,29,108,136,115,0,181,-79,95,135,6,123,-22,-68,19323.4,1749.2833,10,831,18.0,8.0,"Debt Consolidation Loan, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, Payday Loan, Not Specified, Home Equity Loan, and Auto Loan",48,15,17.02,11.0,Bad,3033.25,37.06378,8,Yes,99.10135,18.03784,High_spent_Large_value_payments,302.368,38,Accountant
2927,CUS_0x1c12,2024-01-01,137,16,140,165,181,120,251,-4,236,91,68,-61,-87,219,113,64,241,239,223,185,115177.32,9529.11,4,4,2.0,4.0,"Debt Consolidation Loan, Auto Loan, Not Specified, and Not Specified",10,10,3.83,4.0,Unknown,801.79,39.316936,17,No,293.91385,168.39716,High_spent_Large_value_payments,730.6,20,Musician
2928,CUS_0x1c1f,2024-01-01,46,80,-53,277,89,-106,77,83,-9,198,164,50,207,229,-80,59,106,-84,70,-4,24922.12,2175.8433,8,4,5.0,0.0,Unknown,25,17,8.37,2.0,Standard,407.79,30.311731,28,No,0.0,173.6185,Low_spent_Medium_value_payments,323.96585,19,Writer
2929,CUS_0x1c7e,2024-01-01,49,76,109,195,151,128,229,94,159,-42,165,-4,129,86,382,33,116,114,-35,80,13691.91,936.9925,4,5,15.0,0.0,Unknown,23,14,2.56,5.0,Unknown,179.27,35.82599,23,No,0.0,50.62332,Low_spent_Medium_value_payments,323.07593,30,Teacher
2930,CUS_0x1cc4,2024-01-01,21,47,163,262,225,110,322,42,65,209,128,238,125,23,-74,84,-1,103,74,-33,45034.34,4021.8616,4,7,8.0,2.0,"Home Equity Loan, and Mortgage Loan",7,13,6.3,0.0,Good,36.56,26.657627,23,No,33977.0,139.083,High_spent_Medium_value_payments,464.3768,47,Lawyer
2931,CUS_0x1d1b,2024-01-01,175,-64,42,22,197,204,117,43,169,6,265,-37,144,58,157,-34,76,27,-34,163,152574.77,12547.563,2,5,3.0,3.0,"Payday Loan, Not Specified, and Personal Loan",29,1,5.62,4.0,Good,754.8,36.509727,20,No,205.48485,807.01355,Low_spent_Large_value_payments,512.25793,20,Manager
2932,CUS_0x1d33,2024-01-01,143,85,94,252,80,69,85,44,49,210,204,93,116,73,136,8,184,-39,111,210,39294.3,3292.525,9,10,30.0,3.0,"Debt Consolidation Loan, Home Equity Loan, and Debt Consolidation Loan",47,20,7.14,11.0,Unknown,1292.73,30.485752,13,Yes,60.744392,129.73967,Low_spent_Small_value_payments,428.76843,40,Journalist
2933,CUS_0x1e2d,2024-01-01,108,58,202,-44,144,-55,108,176,187,239,242,-108,5,-9,249,297,6,155,152,196,10967.735,738.9779,334,6,5.0,0.0,Unknown,9,15,19.36,0.0,Standard,1314.16,25.017048,28,Yes,0.0,37.311707,High_spent_Small_value_payments,296.5861,55,Media_Manager
2934,CUS_0x1e72,2024-01-01,188,189,255,107,28,16,131,124,35,298,-146,89,133,264,167,61,170,191,274,46,26670.7,1996.5583,5,4,5.0,3.0,"Debt Consolidation Loan, Payday Loan, and Payday Loan",6,13,15.96,5.0,Unknown,502.35,30.733181,11,Yes,38.989582,38.53091,High_spent_Small_value_payments,382.13535,36,Architect
2935,CUS_0x1eee,2024-01-01,9,-157,169,100,67,6,144,99,151,3,178,281,-70,206,213,193,258,39,80,-58,115649.52,9400.46,5,5,9.0,2.0,"Payday Loan, and Home Equity Loan",7,8,10.46,6.0,Good,641.04,36.71036,20,NM,104.61947,146.04457,High_spent_Large_value_payments,929.38196,34,Teacher
2936,CUS_0x1f43,2024-01-01,274,251,162,47,84,-37,158,-38,374,94,134,-11,209,71,-6,132,65,43,74,83,21075.82,1701.3184,8,3,10.0,1.0,Personal Loan,14,19,8.87,2.0,Unknown,749.5,25.271372,16,Yes,14.2294445,36.343742,High_spent_Medium_value_payments,369.55865,45,Lawyer
2937,CUS_0x1f74,2024-01-01,-30,10,73,78,118,42,96,85,21,111,229,-3,82,100,174,203,192,46,156,-213,37539.84,3404.32,0,5,12.0,0.0,Unknown,8,9,2.34,5.0,Good,31.11,38.982105,32,No,0.0,41.34953,High_spent_Medium_value_payments,549.08246,19,Architect
2938,CUS_0x1feb,2024-01-01,200,117,-17,0,105,154,175,105,112,187,232,138,13,342,112,-1,156,59,161,21,31254.23,2665.5193,0,6,4.0,4.0,"Credit-Builder Loan, Not Specified, Mortgage Loan, and Debt Consolidation Loan",12,2,9.94,6.0,Good,783.52,36.809746,30,No,74.50362,340.98734,Low_spent_Small_value_payments,141.06096,47,Engineer
2939,CUS_0x2005,2024-01-01,129,253,55,157,-82,103,67,134,290,219,291,63,127,371,86,127,-11,190,0,-96,17063.596,1571.9663,7,7,16.0,0.0,Unknown,11,14,16.53,2.0,Unknown,486.79,24.769857,26,Yes,0.0,51.588528,Low_spent_Medium_value_payments,385.6081,43,Doctor
2940,CUS_0x2095,2024-01-01,210,3,9,42,198,-21,189,-19,99,48,192,130,147,198,84,-11,108,25,136,11,73842.33,5927.5273,4,5,5.0,3.0,"Home Equity Loan, Student Loan, and Home Equity Loan",27,18,5.83,4.0,Standard,344.09,37.59179,19,No,112.584816,210.45036,High_spent_Medium_value_payments,519.7176,20,Entrepreneur
2941,CUS_0x20ff,2024-01-01,130,75,16,193,81,54,-9,-49,33,91,140,201,185,-15,-9,219,27,149,40,10,16862.88,1273.24,8,8,22.0,7.0,"Personal Loan, Mortgage Loan, Mortgage Loan, Personal Loan, Student Loan, Credit-Builder Loan, and Auto Loan",52,19,19.07,12.0,Standard,1377.71,34.171177,17,Yes,81.80404,157.6212,Low_spent_Small_value_payments,177.89876,37,Doctor
2942,CUS_0x211a,2024-01-01,245,57,246,245,120,44,218,-52,375,129,-81,-96,114,-19,344,7,190,133,35,-38,56192.32,4676.6934,10,6,21.0,8.0,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Debt Consolidation Loan, Payday Loan, Personal Loan, and Debt Consolidation Loan",44,21,14.07,7.0,Bad,3777.1,25.793795,11,Yes,282.1904,167.48628,High_spent_Small_value_payments,277.99265,20,Writer
2943,CUS_0x211f,2024-01-01,183,101,0,-49,-38,-50,204,84,186,242,-1,184,195,100,83,-9,121,58,80,236,15293.55,1251.4625,7,3,18.0,3.0,"Mortgage Loan, Auto Loan, and Personal Loan",24,13,17.87,7.0,Standard,939.47,25.061401,19,Yes,23.754683,22.945446,Low_spent_Small_value_payments,308.41904,30,Doctor
2944,CUS_0x214c,2024-01-01,157,129,0,123,336,-19,-17,-44,-7,154,-3,143,42,204,-6,220,160,194,103,236,20877.19,1779.7659,7,6,20.0,5.0,"Not Specified, Home Equity Loan, Mortgage Loan, Debt Consolidation Loan, and Student Loan",20,20,15.69,16.0,Standard,1324.1,27.871586,16,Yes,58.022064,155.04042,Low_spent_Large_value_payments,234.9141,40,Musician
2945,CUS_0x2189,2024-01-01,189,125,-70,100,285,162,-118,136,334,84,110,161,92,93,93,23,301,34,156,92,24131.57,2144.964,7,7,13.0,2.0,"Home Equity Loan, and Debt Consolidation Loan",15,10,1.51,0.0,Standard,1246.66,29.219387,17,No,38.599644,10000.0,Low_spent_Small_value_payments,339.0784,25,Writer
2946,CUS_0x2311,2024-01-01,86,-22,189,112,104,60,184,136,202,300,213,-25,107,-117,201,17,172,57,3,-48,23035.15,1901.5958,6,7,17.0,5.0,"Not Specified, Payday Loan, Auto Loan, Debt Consolidation Loan, and Mortgage Loan",22,16,19.39,4.0,Standard,954.44,35.262474,8,Yes,91.77461,145.58905,Low_spent_Large_value_payments,222.79591,24,Lawyer
2947,CUS_0x237b,2024-01-01,115,222,203,75,103,143,144,-5,385,352,152,83,155,197,94,96,8,79,160,160,28754.13,2479.1775,4,5,11.0,3.0,"Credit-Builder Loan, Home Equity Loan, and Credit-Builder Loan",11,17,12.84,3.0,Standard,1175.57,26.474339,18,Yes,66.959206,220.85887,Unknown,250.09967,28,Musician
2948,CUS_0x239e,2024-01-01,-82,267,8,8,99,112,233,87,23,40,320,8,4,81,69,212,-14,112,323,171,14390.16,1000.18,9,10,26.0,1014.0,"Not Specified, and Auto Loan",33,17,2.51,13.0,Unknown,1327.91,23.324001,15,Yes,18.294212,52.76729,Low_spent_Small_value_payments,318.9565,35,Musician
2949,CUS_0x2416,2024-01-01,-29,211,10,197,-27,197,22,-3,105,118,51,195,-53,236,119,116,-90,73,138,108,93957.36,8044.78,3,6,13.0,0.0,Unknown,14,18,19.03,5.0,Unknown,1344.71,38.400856,16,Yes,0.0,300.1795,High_spent_Medium_value_payments,754.2985,32,Manager
2950,CUS_0x242e,2024-01-01,115,72,57,122,-103,72,191,19,129,14,143,147,-74,191,281,42,277,72,79,-6,19656.51,1672.0425,7,5,5.0,4.0,"Personal Loan, Payday Loan, Credit-Builder Loan, and Mortgage Loan",6,20,16.89,11.0,Standard,786.15,22.108557,11,Yes,48.68909,90.829094,Low_spent_Medium_value_payments,307.68607,44,Teacher
2951,CUS_0x2444,2024-01-01,27,166,153,22,68,120,201,-101,106,-65,187,158,-68,160,236,213,35,-83,205,228,113384.82,9507.735,2,960,8.0,3.0,"Payday Loan, Auto Loan, and Debt Consolidation Loan",19,9,10.41,3.0,Good,680.7,39.34119,23,No,149.61772,313.14035,High_spent_Medium_value_payments,738.01544,19,Teacher
2952,CUS_0x247c,2024-01-01,202,18,64,28,60,314,243,160,86,181,265,44,117,-98,198,17,38,108,76,20,119321.84,9694.486,2,4,19.0,4.0,"Auto Loan, Personal Loan, Mortgage Loan, and Payday Loan",22,19,8.85,1.0,Standard,149.44,28.010204,18,No,344.57816,473.935,Low_spent_Large_value_payments,420.93555,48,Developer
2953,CUS_0x2499,2024-01-01,66,33,-7,-18,270,246,36,158,112,99,202,145,257,98,235,35,270,113,309,317,28276.72,2449.3933,5,4,10.0,4.0,"Not Specified, Not Specified, Payday Loan, and Debt Consolidation Loan",20,9,10.51,4.0,Standard,123.73,37.12435,30,No,50.01787,26.606705,High_spent_Large_value_payments,408.31476,55,Mechanic
2954,CUS_0x2547,2024-01-01,19,347,51,179,124,-5,129,156,35,23,-51,61,196,70,420,86,151,39,297,72,28070.62,2437.2183,3,3,12.0,4.0,"Auto Loan, Home Equity Loan, Credit-Builder Loan, and Personal Loan",12,17,8.55,7.0,Standard,1483.05,29.522903,9,Yes,63.95505,152.17357,High_spent_Small_value_payments,287.5932,35,Lawyer
2955,CUS_0x25ca,2024-01-01,58,269,-12,134,-138,207,145,36,209,31,269,79,314,71,-40,205,298,-85,23,161,18694.99,1657.9159,9,5,21.0,7.0,"Payday Loan, Payday Loan, Payday Loan, Home Equity Loan, Auto Loan, Mortgage Loan, and Mortgage Loan",55,20,7.97,12.0,Bad,1959.49,28.909567,10,NM,100.222466,86.12194,High_spent_Small_value_payments,239.44717,40,Doctor
2956,CUS_0x2767,2024-01-01,164,60,20,22,46,-173,355,-48,35,183,204,-80,117,-53,89,196,4,119,91,35,19251.266,1445.2721,0,2,10.0,0.0,Unknown,2,6,10.51,2.0,Unknown,222.4,22.691017,27,NM,0.0,77.37599,Unknown,357.1512,44,Media_Manager
2957,CUS_0x286c,2024-01-01,34,154,34,101,-10,242,85,209,1,91,131,-73,-51,187,51,169,4,59,-48,-57,31230.16,2515.5134,6,5,8.0,2.0,"Credit-Builder Loan, and Credit-Builder Loan",10,11,2.16,7.0,Good,758.88,26.29419,28,No,28.220943,18.323782,High_spent_Large_value_payments,445.00662,45,Engineer
2958,CUS_0x2982,2024-01-01,164,156,256,63,71,14,1,352,41,203,260,131,118,286,126,60,82,177,264,-44,33580.53,2667.3774,8,7,19.0,1.0,Mortgage Loan,14,17,7.78,7.0,Unknown,517.32,27.617163,20,NM,26.01742,309.4389,Low_spent_Small_value_payments,221.28143,36,Journalist
2959,CUS_0x2a06,2024-01-01,89,134,11,298,161,129,144,59,231,230,19,174,-95,358,-142,18,99,111,198,123,35917.12,2761.6724,9,6,34.0,4.0,"Mortgage Loan, Payday Loan, Payday Loan, and Home Equity Loan",47,18,5.39,6.0,Bad,1523.8,28.79752,18,Yes,164.95357,174.23373,Low_spent_Large_value_payments,265.7429,41,Mechanic
